Year,Month,Day,Hour,Minute,Second,Millisecond,taskTime,state,stateNumber,stateTime,posENU.x,posENU.y,posENU.z,rpyDeg.x,rpyDeg.y,rpyDeg.z,desiredPoint.x,desiredPoint.y,desiredPoint.z,desiredYawDeg
2023,12,11,15,46,54,579,3.26055,0,0,3.26062,7.34336,17.7295,0.000398735,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,599,3.28054,0,0,3.28062,7.3586,17.7227,0.000503623,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,619,3.30055,0,0,3.30062,7.3586,17.7227,0.000503623,-0.802141,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,639,3.32054,0,0,3.32062,7.33374,17.7211,0.000492615,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,659,3.34054,0,0,3.34061,7.33374,17.7211,0.000492615,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,679,3.36054,0,0,3.36065,7.33001,17.7167,0.000528533,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,699,3.38055,0,0,3.38064,7.33001,17.7167,0.000528533,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,719,3.40054,0,0,3.40065,7.33001,17.7167,0.000528533,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,740,3.42055,0,0,3.42066,7.32444,17.724,0.000461985,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,760,3.44056,0,0,3.44073,7.33913,17.725,0.000482724,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,779,3.46055,0,0,3.46064,7.33913,17.725,0.000482724,-0.802141,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,799,3.48055,0,0,3.48067,7.35514,17.7094,0.000547057,-0.802141,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,819,3.50056,0,0,3.50067,7.35514,17.7094,0.000547057,-0.744845,0.630254,169.939,0,0,0,1.39066e-309
2023,12,11,15,46,54,840,3.52055,0,0,3.52068,7.35514,17.7094,0.000547057,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
2023,12,11,15,46,54,860,3.54055,0,0,3.54067,7.36048,17.7071,0.00051306,-0.744845,0.630254,169.882,0,0,0,1.39066e-309
